opta_id,opta_name,tm_id,tm_name,canonical_name,match_type,match_confidence,last_verified,updated_at
ee9ukugnxwi5ru7tjrcyrajv8,,1094395.0,,,search_web,0.9,,2026-06-24T00:16:02
50gkeyb96hmgb5bjc5lfiqstm,,308131.0,,,search_web,0.9,,2026-06-24T00:16:15
efvy313q56hdlyg82oqegquqc,,1150449.0,,,search_web,0.9,,2026-06-24T00:16:51
aot2ozqremj0wjge7ryyqjc44,,248084.0,,,search_web,0.9,,2026-06-24T00:17:09
1ibfjtvd76ihj3gl6b53vtwr8,,248084.0,,,search_web,0.9,,2026-06-24T00:17:16
9i8jt2yblh5st9nk5xw6zrml0,,233180.0,,,search_web,0.9,,2026-06-24T00:17:28
1d2dfrdr3jmbm6t5op33qe4us,,1172179.0,,,search_web,0.9,,2026-06-24T00:17:40
8zy4i289isxe8c7t7iu79o8ic,,898715.0,,,search_web,0.9,,2026-06-24T00:17:44
863y1lnf6rxq7xc478ld6y7tg,,984544.0,,,search_web,0.9,,2026-06-24T00:18:01
3x1y10rgm8bbu3zgef74b05ck,,238055.0,,,search_web,0.9,,2026-06-24T00:18:47
5qr3k3rpsl14qf62lpa1txqms,,866086.0,,,search_web,0.9,,2026-06-24T00:18:50
b9alvh8fe5os5vqc1plpr340k,,819383.0,,,search_web,0.9,,2026-06-24T00:19:11
7qn3h79plsslojw5d2w347wx6,,670718.0,,,search_web,0.9,,2026-06-24T00:19:21
33fq51ts09wjaxmp5w4710kr8,,137449.0,,,search_web,0.9,,2026-06-24T00:19:49
elouj38koytwu1ddqn0gxs4d0,,179147.0,,,search_web,0.9,,2026-06-24T00:19:52
5b7kdtvh7jvnd3b5w4v2o7o5w,,1184662.0,,,search_web,0.9,,2026-06-24T00:19:59
a9ozu4hjaylfr4299ceryskid,,137265.0,,,search_web,0.9,,2026-06-24T00:20:13
5xzxhlgrh1rk4nrno4lzeil90,,1199783.0,,,search_web,0.9,,2026-06-24T00:20:41
7q1ra128zjqviw45ho54cir6c,,1132043.0,,,search_web,0.9,,2026-06-24T00:21:10
eoysyfjio3rgkcdfwfy28j310,,1255816.0,,,search_web,0.9,,2026-06-24T00:21:35
4uz1yjx316qs6fuibuloxdt78,,866255.0,,,search_web,0.9,,2026-06-24T00:21:38
wx7xqj4dbmijxlo6gjushx5g,,496122.0,,,search_web,0.9,,2026-06-24T00:21:41
ajb8tmra8x9l78gg8zrp5v5ec,,1182224.0,,,search_web,0.9,,2026-06-24T00:22:16
44fc7ap1vj3q036o0dzvipi50,,666974.0,,,search_web,0.9,,2026-06-24T00:22:29
1782u1y0k71hjenn3wvd80o44,,1040080.0,,,search_web,0.9,,2026-06-24T00:22:32
24sdln17lnv16hnei73ewglw,,1103698.0,,,search_web,0.9,,2026-06-24T00:22:43
6hs72sce4a0qy2noz15wdrfv8,,819369.0,,,search_web,0.9,,2026-06-24T00:22:57
c1vn1c3e3344vqcjz8g7psw0k,,1136766.0,,,search_web,0.9,,2026-06-24T00:23:00
1rqera0cryw0iojnk59skbv2s,,991459.0,,,search_web,0.9,,2026-06-24T00:23:08
a0pgxy0u3ecyl0v1e95cks0lw,,1009616.0,,,search_web,0.9,,2026-06-24T00:23:11
2rcxz8kiu0lkum593f158rpjo,,989001.0,,,search_web,0.9,,2026-06-24T00:23:20
acai4cuipuidu0m5m112k6gpg,,976446.0,,,search_web,0.9,,2026-06-24T00:23:23
7ygfxjgn90rx0moga0aorjdhw,,1085031.0,,,search_web,0.9,,2026-06-24T00:23:30
c09dus9buhftgt9masd0ahst0,,1054296.0,,,search_web,0.9,,2026-06-24T00:23:42
9g96k61ujri3n660p1fzarx1w,,1188642.0,,,search_web,0.9,,2026-06-24T00:23:45
46ltfn6jniswfpkyny5w820b8,,979859.0,,,search_web,0.9,,2026-06-24T00:23:48
67i1f5231dvjs6i20f6xbnaxg,,650989.0,,,search_web,0.9,,2026-06-24T00:23:57
b5iteb4eujt3u44keghlg8pas,,942058.0,,,search_web,0.9,,2026-06-24T00:24:00
4u0o6pfpmohhbzuggq31bj02c,,245238.0,,,search_web,0.9,,2026-06-24T00:24:12
3iy30req7l0k1jmpez0us09w4,,256252.0,,,search_web,0.9,,2026-06-24T00:24:15
3s5i5qcjy2r6ww98iplo3qm8k,,925864.0,,,search_web,0.9,,2026-06-24T00:24:18
ajy0lkju97eyx4jin5m2trklw,,925848.0,,,search_web,0.9,,2026-06-24T00:24:21
3iys2r96n4sk8g9eethg6bys,,1337319.0,,,search_web,0.9,,2026-06-24T00:24:29
4ro98sumsv73jdng9fax8msk4,,1247043.0,,,search_web,0.9,,2026-06-24T00:24:34
97tdnzyamk5kqhg1kb086juac,,1320205.0,,,search_web,0.9,,2026-06-24T00:24:37
3ez5xnukju38qmvgrneya2x3o,,290348.0,,,search_web,0.9,,2026-06-24T00:24:41
8zd975j4gkelelqph7i2asjys,,1191068.0,,,search_web,0.9,,2026-06-24T00:25:04
apj8n0e2b1o4vfgfb8vrylafo,,174157.0,,,search_web,0.9,,2026-06-24T00:25:16
5fyryk75x4ra6y0tjeuf4zi1g,,1127591.0,,,search_web,0.9,,2026-06-24T00:25:45
eebxx5xihd19clprc80lm6as4,,1132216.0,,,search_web,0.9,,2026-06-24T00:26:30
71y61qa3ywym9sa89dpkzfcyy,,22577.0,,,search_web,0.9,,2026-06-24T00:27:35
zhj8juovq37paoeuhhn5swt0,,1154123.0,,,search_web,0.9,,2026-06-24T00:27:43
1vzkayk22kpci17ggh5kkc3u2,,659648.0,,,search_web,0.9,,2026-06-24T00:28:05
wiyhb64zg4hxe0dussuc3209,,323255.0,,,search_web,0.9,,2026-06-24T00:28:08
dshd3v6ph8gqdcoa1n9rdi8t0,,691825.0,,,search_web,0.9,,2026-06-24T00:28:22
7qluty59wsg0ak1p5301o8pux,,441515.0,,,search_web,0.9,,2026-06-24T00:28:28
394t0dvwomz0uvzz6ademt0k4,,938673.0,,,search_web,0.9,,2026-06-24T00:28:32
dpq2amw7jamibajl9xas5jeok,,984373.0,,,search_web,0.9,,2026-06-24T00:28:48
iygkwt0uv3gt899wmlbwc296,,655207.0,,,search_web,0.9,,2026-06-24T00:29:02
bketzyo16t5l51vr6qo9arp5g,,1057574.0,,,search_web,0.9,,2026-06-24T00:29:08
ake9g5cu6vhwm4tip27gbvuac,,748679.0,,,search_web,0.9,,2026-06-24T00:29:11
e9vdzs6x2romwcd4kj85zmwpg,,143319.0,,,search_web,0.9,,2026-06-24T00:29:19
4n3tno8s37apgk7pbq8tqywb8,,1205244.0,,,search_web,0.9,,2026-06-24T00:29:35
c6h1weilrivy8h5bzuh3te02x,,387129.0,,,search_web,0.9,,2026-06-24T00:30:07
duejpk5d3f4mz65a0ak1br23u,,237715.0,,,search_web,0.9,,2026-06-24T00:30:23
5f1dum9uu94se6fo201wl2tck,,1078784.0,,,search_web,0.9,,2026-06-24T00:30:27
brvikk5gvr162u61i53fwrj84,,1412729.0,,,search_web,0.9,,2026-06-24T00:31:17
4dxuo3b8irzta6l1vkzh99vro,,1275103.0,,,search_web,0.9,,2026-06-24T00:31:20
8eyd36qktzn589pd0496khyqc,,1466250.0,,,search_web,0.9,,2026-06-24T00:31:23
bljlul8o0szx5l0u4b4unmln8,,946616.0,,,search_web,0.9,,2026-06-24T00:31:37
crengl85lz663mjq1ml5b5e6s,,1223956.0,,,search_web,0.9,,2026-06-24T00:31:47
7ytf3c5ynruyvxwr3r5kof6dw,,1061686.0,,,search_web,0.9,,2026-06-24T00:31:52
extelwxyu1sfu7bf3sw6nsqvo,,1064187.0,,,search_web,0.9,,2026-06-24T00:32:14
89y2mdu6ksf0twtp3oykl7wno,,1347749.0,,,search_web,0.9,,2026-06-24T00:32:17
7962u6otgj03w6a42q6zl5zx0,,946855.0,,,search_web,0.9,,2026-06-24T00:32:25
8762f6q283mw08mcuj7whr8r8,,151994.0,,,search_web,0.9,,2026-06-24T00:32:32
9c94x0afh4uawhp7z94t526fo,,1024691.0,,,search_web,0.9,,2026-06-24T00:32:35
duuaefhzmbqoj4eo44kgbr6s4,,813073.0,,,search_web,0.9,,2026-06-24T00:32:41
acto28lpsw06otbpo6x9gu1as,,1270654.0,,,search_web,0.9,,2026-06-24T00:32:45
1xyx81rln0qr5u53atpdafxn8,,953858.0,,,search_web,0.9,,2026-06-24T00:33:08
5qzhvczp7rt9tl53z4h5oiuc4,,1175831.0,,,search_web,0.9,,2026-06-24T00:33:11
9ela3jmg5thgxa4wt696xe7f8,,953861.0,,,search_web,0.9,,2026-06-24T00:33:18
3o20bt9uqoj88yu29tv48cmqc,,1235502.0,,,search_web,0.9,,2026-06-24T00:33:21
1xm00r0xavv2wlk5k33qgquqc,,409483.0,,,search_web,0.9,,2026-06-24T00:33:24
eu7eoxnltk5avqgtm94912n10,,1175060.0,,,search_web,0.9,,2026-06-24T00:33:32
amz65a6dp1pwwql1dkonktfys,,720805.0,,,search_web,0.9,,2026-06-24T00:34:03
67np9yqsr86iheossxpve8ufo,,1135623.0,,,search_web,0.9,,2026-06-24T00:34:11
4i5i204kbg1we22h8cabtb1n8,,1024739.0,,,search_web,0.9,,2026-06-24T00:34:19
11uis2qhphq8uucd4vixva784,,1024747.0,,,search_web,0.9,,2026-06-24T00:34:27
29sgwjxwtxqwywoqyj4bzvwno,,1534934.0,,,search_web,0.9,,2026-06-24T00:37:10
3hn1o03lxsjzju3uorl6rnpxw,,593410.0,,,search_web,0.9,,2026-06-24T00:37:43
7rghn9r1hnpyu31y8dul573f8,,927107.0,,,search_web,0.9,,2026-06-24T00:38:54
85nq1g7zogccdqs55ie8er2ay,,137460.0,,,search_web,0.9,,2026-06-24T00:39:15
3lkglwuklpf2aaptuk2lm1wr8,,1270605.0,,,search_web,0.9,,2026-06-24T00:39:34
5p6vqpchuts1foxujoyhiy7l5,,372468.0,,,search_web,0.9,,2026-06-24T00:39:43
440x44utqxoe1yslxbpsi0aac,,1433067.0,,,search_web,0.9,,2026-06-24T00:40:05
cdkcv67vij1d10ur7fma5qtqs,,1129402.0,,,search_web,0.9,,2026-06-24T00:40:14
dgrjd4x2rn0jwsbl0n1p0i6ms,,1058353.0,,,search_web,0.9,,2026-06-24T00:40:17
90zhj6yyva7sxwn4k6c8oa9ec,,990009.0,,,search_web,0.9,,2026-06-24T00:40:20
cwu5itv65s8p6zsalk3np4ic,,702447.0,,,search_web,0.9,,2026-06-24T00:40:23
811sxc0224hde7smvjnu2l82c,,929130.0,,,search_web,0.9,,2026-06-24T00:40:26
ah0m8krxjvx80c3txwjrzvaj8,,323992.0,,,search_web,0.9,,2026-06-24T00:40:29
7grv254bm9482mr347qp2zaj8,,864847.0,,,search_web,0.9,,2026-06-24T00:40:33
788q4wkdn9jn6j4jdlta66d5g,,200635.0,,,search_web,0.9,,2026-06-24T00:40:45
e8ppjprlbi0yiofmb7mj72wwk,,929133.0,,,search_web,0.9,,2026-06-24T00:40:57
3cb5f5obutnm3oo4jivmpn7dg,,1150220.0,,,search_web,0.9,,2026-06-24T00:41:00
dxmwgv8o7ykaaxzmenin196hg,,1030009.0,,,search_web,0.9,,2026-06-24T00:41:06
co8sltzakji78h85xhvkgyplg,,1111569.0,,,search_web,0.9,,2026-06-24T00:41:10
cxbmtzimrfxl6m972cn7bdyc4,,1274531.0,,,search_web,0.9,,2026-06-24T00:41:13
5a3wim0yteedteaarmma5lk44,,1024694.0,,,search_web,0.9,,2026-06-24T00:41:16
7qvvw6e61pq8nz3qimzn29yqc,,906152.0,,,search_web,0.9,,2026-06-24T00:41:19
azz41n9ufsp9w1ldsczwvc2dw,,1292845.0,,,search_web,0.9,,2026-06-24T00:41:32
bvfw96dg2x8xhgugho6sicu8k,,1076584.0,,,search_web,0.9,,2026-06-24T00:41:48
5xkkb1l7y84mwfjsytlqoep04,,764861.0,,,search_web,0.9,,2026-06-24T00:41:51
ckn76jf7zi89hab6ht7vbbdyi,,670715.0,,,search_web,0.9,,2026-06-24T00:42:32
8juldxfdikazdmet0rmrh3wlx,,357153.0,,,search_web,0.9,,2026-06-24T00:42:41
9q4got6x1w29qa2u3hv4naqc,,662451.0,,,search_web,0.9,,2026-06-24T00:42:44
6lcb1onmcl4vghxsg7im3xlhw,,1166516.0,,,search_web,0.9,,2026-06-24T00:43:04
c1jax5ui0hvtgpiev1q9zs9hw,,29241.0,,,search_web,0.9,,2026-06-24T00:43:20
a9mx5ndwvtlowjv43716ufswk,,1161423.0,,,search_web,0.9,,2026-06-24T00:43:46
34301q9mjevlk69qcr5wwcrh0,,1309041.0,,,search_web,0.9,,2026-06-24T00:43:53
b5p350vi5s92iey8co85it5as,,949904.0,,,search_web,0.9,,2026-06-24T00:43:56
6km9jg1di3kjwknzs1m43c7x0,,820331.0,,,search_web,0.9,,2026-06-24T00:44:52
eyf1gegzw3kyrb8phfexk680k,,1132706.0,,,search_web,0.9,,2026-06-24T00:44:58
2rluvlh7acweh63haqga3cm50,,1055883.0,,,search_web,0.9,,2026-06-24T00:45:10
9xz9a9gy76rndl19q2ctb5no4,,1182916.0,,,search_web,0.9,,2026-06-24T00:45:19
nstvq6jrkhskxt7p9se9fnkk,,942063.0,,,search_web,0.9,,2026-06-24T00:45:22
76u4hfy71m21n78a3gs5wrnys,,937571.0,,,search_web,0.9,,2026-06-24T00:45:25
c3wnyafe1scw1wdy7lw7rwe1g,,775244.0,,,search_web,0.9,,2026-06-24T00:45:28
d2jjigs2ovi8jbogk8klnoqac,,933914.0,,,search_web,0.9,,2026-06-24T00:45:31
3ddsq8pfylh5newffgzn1tt78,,987369.0,,,search_web,0.9,,2026-06-24T00:45:43
cowh2h7fw3pcykf3v1awg4opg,,1242183.0,,,search_web,0.9,,2026-06-24T00:45:46
djekc2mhsntvqyvsq26ru115g,,951318.0,,,search_web,0.9,,2026-06-24T00:45:53
1bzrc169lsg8khaqy7a89oqok,,1491843.0,,,search_web,0.9,,2026-06-24T00:46:00
181odb6ghlhjpyfm7fo3yh5w4,,1073562.0,,,search_web,0.9,,2026-06-24T00:46:03
a2rg2kpm7mrd1lapgoowtq1as,,1353447.0,,,search_web,0.9,,2026-06-24T00:46:06
8q43q98due672rcbps12ih0d0,,930995.0,,,search_web,0.9,,2026-06-24T00:46:08
d594s9r77e2lf8bg31y9b9fkk,,1208996.0,,,search_web,0.9,,2026-06-24T00:46:11
dn3pllv1di24gu2utx1nu2m1g,,1075392.0,,,search_web,0.9,,2026-06-24T00:46:23
bc8ey28b39bbvl0pbg6afdfdg,,886797.0,,,search_web,0.9,,2026-06-24T00:46:27
4g4zw5n08u74g4nkwyzcmeu50,,737254.0,,,search_web,0.9,,2026-06-24T00:46:34
600nv4cjlxic09g439g6filuc,,927906.0,,,search_web,0.9,,2026-06-24T00:46:37
5wpoqeo6z9ej9nx92h207ozu2,,405679.0,,,search_web,0.9,,2026-06-24T00:46:53
1ctxzr1tekymxjt1oyn1mhj2t,,258608.0,,,search_web,0.9,,2026-06-24T00:47:02
43evf9r0im1yty0zbjnh4mfze,,489090.0,,,search_web,0.9,,2026-06-24T00:47:08
bxwa90x92eaokwxwylx7389re,,574201.0,,,search_web,0.9,,2026-06-24T00:47:18
25ayykhqgybtcnaj3iuy1ffo4,,825572.0,,,search_web,0.9,,2026-06-24T00:47:35
bs14utcyx2am6s46cuv52nf56,,400644.0,,,search_web,0.9,,2026-06-24T00:47:53
dwjs01jkeaoqsr761pnxnwv6x,,307845.0,,,search_web,0.9,,2026-06-24T00:48:41
19a2b7sdrouijn0okjo9fl8q2,,691071.0,,,search_web,0.9,,2026-06-24T00:48:44
bclofaqge3ivg8q13qxc5ad5g,,1023096.0,,,search_web,0.9,,2026-06-24T00:48:55
569k37zn6or7iyocc5pwoek9g,,929912.0,,,search_web,0.9,,2026-06-24T00:49:01
1v0iprs23m2wlvma5h129x1ck,,1118214.0,,,search_web,0.9,,2026-06-24T00:49:28
ahhrztdc7vpqwcs2nsor224q2,,717345.0,,,search_web,0.9,,2026-06-24T00:49:37
7o9p4ws2d37otijp0eok1k4r8,,614374.0,,,search_web,0.9,,2026-06-24T00:49:59
8ri1lk3f3swjiy0hb29tgsd05,,334045.0,,,search_web,0.9,,2026-06-24T00:50:10
1w6dc3mfkg0u8cou6o5rxu2ok,,954514.0,,,search_web,0.9,,2026-06-24T00:50:13
at23ennu0zman5mcspry6wpas,,224015.0,,,search_web,0.9,,2026-06-24T00:50:16
6htvj8rg3vggcr1s8n5wqxij8,,1060303.0,,,search_web,0.9,,2026-06-24T00:50:37
cyjtz0svn80p5hjdb680wndw4,,1162409.0,,,search_web,0.9,,2026-06-24T00:50:56
41h8kb62178pxp0a0c4lrl72s,,1182883.0,,,search_web,0.9,,2026-06-24T00:51:12
2h5zuc2kwnvh5d6p0ejtf4bh0,,1005072.0,,,search_web,0.9,,2026-06-24T00:51:36
8zudhh6tvfjamvdcz25nk2bdg,,981400.0,,,search_web,0.9,,2026-06-24T00:51:56
5b89vi60juk4g36o098nd9zpw,,825946.0,,,search_web,0.9,,2026-06-24T00:52:14
f4zmh4sxc2c7km51duz6elono,,1165816.0,,,search_web,0.9,,2026-06-24T00:52:49
3f33bj00obytrhdaapb2xqeqc,,814986.0,,,search_web,0.9,,2026-06-24T00:53:11
c4e67kcil6khi9bl0zdqi7cpg,,1188222.0,,,search_web,0.9,,2026-06-24T00:53:14
9o08gtajxz8engri0sr6w05xw,,1216075.0,,,search_web,0.9,,2026-06-24T00:53:29
288cjvww21n8k22gzou90tono,,1224744.0,,,search_web,0.9,,2026-06-24T00:54:16
1mlirke8dhis35l40nbqfz6ga,,470816.0,,,search_web,0.9,,2026-06-24T00:54:20
ann70ob5adahh2owuhf7w1dec,,939807.0,,,search_web,0.9,,2026-06-24T00:54:28
9u3au5060ighmwlo9nsk5vcic,,1045850.0,,,search_web,0.9,,2026-06-24T00:54:34
apdrig6xt1hxub1986s3uh1x,,107574.0,,,search_web,0.9,,2026-06-24T00:54:45
4y2eukisdu4njcm1g8jup2h91,,193859.0,,,search_web,0.9,,2026-06-24T00:54:51
3t5tlrq6flhva2cg55mo5soyy,,203705.0,,,search_web,0.9,,2026-06-24T00:55:18
1qpo7lpspoykzti07wyx2mtqs,,920013.0,,,search_web,0.9,,2026-06-24T00:55:21
6hhixd8ctacuoyp9a013kse1g,,991740.0,,,search_web,0.9,,2026-06-24T00:55:24
ar7yu0nvzo6mecltzpvzmfwus,,168678.0,,,search_web,0.9,,2026-06-24T00:56:05
5w6sxejmlvhqy13mpg2ixfug9,,411134.0,,,search_web,0.9,,2026-06-24T00:56:56
8a6aq6tang8t2vzl6ix7g2c5w,,797791.0,,,search_web,0.9,,2026-06-24T00:57:12
5za1oqcgg6o78mth7jdcqs1uy,,1152356.0,,,search_web,0.9,,2026-06-24T00:57:40
alx00vrdlwnmcv93wekg905qs,,1000138.0,,,search_web,0.9,,2026-06-24T00:57:47
404m4t6qnvhxngdkfr2hioufo,,1043565.0,,,search_web,0.9,,2026-06-24T00:58:09
5y55y7drtgyugbxta0jwpmzh0,,1045762.0,,,search_web,0.9,,2026-06-24T00:58:23
bt14dhf0l9mchdmbh7ygtzeqy,,675509.0,,,search_web,0.9,,2026-06-24T00:58:25
vc4wmj9by6hkhc8s60hrwvf8,,751027.0,,,search_web,0.9,,2026-06-24T00:58:32
4u4lkw0zq671i7p9agoa57x7t,,453737.0,,,search_web,0.9,,2026-06-24T00:58:35
3fho5dvvkvwov1yin8d9gqvis,,897428.0,,,search_web,0.9,,2026-06-24T00:59:07
67u9o1u5orlun8j3fkfzdv8k4,,1127990.0,,,search_web,0.9,,2026-06-24T01:00:25
39zhbw87f3j5l04mi122k7s44,,1166130.0,,,search_web,0.9,,2026-06-24T01:00:28
98lf64kqitabmn5rdy5ms1rmc,,1139606.0,,,search_web,0.9,,2026-06-24T01:00:48
3c09k31z3zkiu88vy4ls9jh1w,,1166832.0,,,search_web,0.9,,2026-06-24T01:00:54
e8v7fouj6su5opms3sc9esqac,,1179416.0,,,search_web,0.9,,2026-06-24T01:01:25
krnp6c4hgyhfizfa3yz0hixg,,1080972.0,,,search_web,0.9,,2026-06-24T01:01:40
c9zpstta8uy4g5ojvz8krqb6c,,1051756.0,,,search_web,0.9,,2026-06-24T01:01:43
ies0nexsaoj6r31ew79ya3h0,,1284767.0,,,search_web,0.9,,2026-06-24T01:02:10
7ic04akz8gtf9vb74wlnph13p,,111041.0,,,search_web,0.9,,2026-06-24T01:02:13
5523b49b4imyws8tl696ag9hw,,1372119.0,,,search_web,0.9,,2026-06-24T01:03:08
b9lw54bptxk1sqfeklxav6ej8,,1337539.0,,,search_web,0.9,,2026-06-24T01:03:11
9nhlgi0k783bq8a2704bu6n6d,,118278.0,,,search_web,0.9,,2026-06-24T01:03:30
6yq32i8cut1g6djespulm3bbo,,1174523.0,,,search_web,0.9,,2026-06-24T01:03:33
ccwyimilwb8xsw1l4nwwcxogk,,1119843.0,,,search_web,0.9,,2026-06-24T01:03:36
4hns4p7a45kno60qqzlniycmi,,709482.0,,,search_web,0.9,,2026-06-24T01:03:42
1nqq8ozzt541w68fiy098pyc4,,900037.0,,,search_web,0.9,,2026-06-24T01:03:45
3o4mzwkvy4uao3z61jvjdm3v8,,1185053.0,,,search_web,0.9,,2026-06-24T01:04:11
3s69ta9fy7u20fdcaf1oyh53o,,1207431.0,,,search_web,0.9,,2026-06-24T01:04:24
b01hxe0vn7dn5m6g1uz1xj8d0,,1134101.0,,,search_web,0.9,,2026-06-24T01:04:27
dj74sk08nazmufcqkukne232s,,1175187.0,,,search_web,0.9,,2026-06-24T01:05:00
bzgbw5dozxsd28aybc9t6jgus,,1175185.0,,,search_web,0.9,,2026-06-24T01:05:03
7odoohwyitf9jxn83iqz7ktn8,,1165413.0,,,search_web,0.9,,2026-06-24T01:05:06
5e1ybge741gzyadvlj3vue784,,317919.0,,,search_web,0.9,,2026-06-24T01:05:35
80u5sj7xn857bnssgl2sxngus,,1180491.0,,,search_web,0.9,,2026-06-24T01:05:43
2x20cwli3oeg3tr4sat6tfzf8,,1368389.0,,,search_web,0.9,,2026-06-24T01:06:06
cik9pm1bz3i1jx3jw8l6la4iy,,1113856.0,,,search_web,0.9,,2026-06-24T01:06:13
8js9hxd5bfabfcsgss7ure8lw,,300777.0,,,search_web,0.9,,2026-06-24T01:07:26
a5ubk81ryxijipn0psqcz21as,,1143175.0,,,search_web,0.9,,2026-06-24T01:07:45
7ohfu3cgx7pce1mrx2pubvpjo,,1141520.0,,,search_web,0.9,,2026-06-24T01:07:55
35sqdzhxipc9s72ezx51hw4yc,,1030143.0,,,search_web,0.9,,2026-06-24T01:08:21
vhcobqvcy71xknlwum4v2l1w,,726698.0,,,search_web,0.9,,2026-06-24T01:08:24
cgs1yza0ptqywvtbtp7mi55p0,,1165753.0,,,search_web,0.9,,2026-06-24T01:08:26
d2j70qk8jb8t33cz5kvq63dp0,,1064247.0,,,search_web,0.9,,2026-06-24T01:08:34
75zyvb390pwzuqfukr7hid638,,1209417.0,,,search_web,0.9,,2026-06-24T01:08:49
aruhl2jr1yeywl4m41zb0wvrp,,141364.0,,,search_web,0.9,,2026-06-24T01:08:54
bove42an1qhetz62vgmgkt2ad,,198629.0,,,search_web,0.9,,2026-06-24T01:09:00
1546gmpi7b1cwi9ilbrrfoqac,,1082204.0,,,search_web,0.9,,2026-06-24T01:09:03
29i07q9nv1hatmti9729v3tg,,1209092.0,,,search_web,0.9,,2026-06-24T01:09:38
9cljtb5td0na35zncsjamk5ck,,1452041.0,,,search_web,0.9,,2026-06-24T01:09:58
1912qncp076gyg4wo5k9jkg7o,,1143530.0,,,search_web,0.9,,2026-06-24T01:10:05
8glgjwjfey12fmyoiphokg5xw,,551769.0,,,search_web,0.9,,2026-06-24T01:10:08
dfc674ilbwktu9z3gbo156nmc,,926383.0,,,search_web,0.9,,2026-06-24T01:10:10
5fzam9yu0vg3uajrc1aag0lqs,,1004507.0,,,search_web,0.9,,2026-06-24T01:10:18
dicpoi1ckfmosun4ktejs88pg,,1169045.0,,,search_web,0.9,,2026-06-24T01:10:31
43do0argjrdpj3gymydn2rcic,,1210107.0,,,search_web,0.9,,2026-06-24T01:10:38
16bj2c6vhcpttqhqzecnxxrf8,,1200426.0,,,search_web,0.9,,2026-06-24T01:10:48
6s21jyywjaob0wt27dyq03ys,,989106.0,,,search_web,0.9,,2026-06-24T01:11:02
89c5l7f1h1u4rsvzo5qm56jo4,,1185980.0,,,search_web,0.9,,2026-06-24T01:11:10
co64kf1o4ts76szvfg4ck8sgk,,993212.0,,,search_web,0.9,,2026-06-24T01:11:17
4vnxeq5fm1v2ydfh2mj33a80k,,1078812.0,,,search_web,0.9,,2026-06-24T01:11:24
3tvxofotfei1tgqbsvz3xqwwk,,988999.0,,,search_web,0.9,,2026-06-24T01:11:32
56xtyj8ae03y351wietzbto2c,,1032683.0,,,search_web,0.9,,2026-06-24T01:11:35
21luqypabqsd2326yorfl1s7o,,934513.0,,,search_web,0.9,,2026-06-24T01:11:45
15ev6fzxw7ju8h18u1vdpx250,,1053222.0,,,search_web,0.9,,2026-06-24T01:11:54
dknh1ecpb9kcwzuijmdcoq8lw,,1175298.0,,,search_web,0.9,,2026-06-24T01:12:01
7oalvbs4pkdoonjs5ndjw43dg,,1073023.0,,,search_web,0.9,,2026-06-24T01:12:18
u60zu48a4zqnupyxp2d0mqqd,,244192.0,,,search_web,0.9,,2026-06-24T01:12:21
5rgcjbac18zbypr3jzq415wr8,,1057841.0,,,search_web,0.9,,2026-06-24T01:12:47
6t8ii0xrbx86nr2aqg92zgus,,1190028.0,,,search_web,0.9,,2026-06-24T01:12:50
5lv11o8diz2g5sxqzwond4q38,,118256.0,,,search_web,0.9,,2026-06-24T01:12:56
3mstqct3xksphtu651f65sxlg,,1304522.0,,,search_web,0.9,,2026-06-24T01:13:06
7wpqn7j9sggde96ofmzuxif4k,,937631.0,,,search_web,0.9,,2026-06-24T01:13:10
7uboncfvtna9i93cx870sauqc,,1159439.0,,,search_web,0.9,,2026-06-24T01:13:13
ai0rlf2in3jc6iq4f3y4q46xg,,1032924.0,,,search_web,0.9,,2026-06-24T01:13:16
eysjyvnv0rrlwyy8x69z33dhw,,907082.0,,,search_web,0.9,,2026-06-24T01:13:19
c93t5gw1f8vnn6i839vjqnomi,,553539.0,,,search_web,0.9,,2026-06-24T01:13:40
x7d6pwly28lq1s2xi53gqnmc,,930780.0,,,search_web,0.9,,2026-06-24T01:14:01
atuelrskb8akyh9076gar89p0,,919669.0,,,search_web,0.9,,2026-06-24T01:14:08
dv1dsldp4pxi6d4e2dfjpoums,,930768.0,,,search_web,0.9,,2026-06-24T01:14:16
dil15cwukfynxb6tehx9t7nys,,1008570.0,,,search_web,0.9,,2026-06-24T01:14:19
bnb9oyy5jqyejf7zi16j01dec,,972475.0,,,search_web,0.9,,2026-06-24T01:14:22
asyzhp3qu95vmzdbau6nmoic5,,54906.0,,,search_web,0.9,,2026-06-24T01:14:25
8fj38q565gmk7iiy6i4s0idqs,,1089770.0,,,search_web,0.9,,2026-06-24T01:14:40
b0ih5rzl0au6nqjgzla5tn47o,,955358.0,,,search_web,0.9,,2026-06-24T01:14:51
3y3ijdl0l1j2b57i6bp0ziw44,,1190047.0,,,search_web,0.9,,2026-06-24T01:14:54
8da81i7cgi0kkx9kmnttbnh90,,988987.0,,,search_web,0.9,,2026-06-24T01:14:57
bvfk0bppn0h0smo7s6qfhd4pg,,1433289.0,,,search_web,0.9,,2026-06-24T01:15:13
95970d8pyp4eg8h6c0e7jr23u,,587505.0,,,search_web,0.9,,2026-06-24T01:15:15
4cytj4f9uirlo8vb8mcsv6v6y,,730531.0,,,search_web,0.9,,2026-06-24T01:15:19
2ymde9vw7jtox06b3qp2dtus4,,445310.0,,,search_web,0.9,,2026-06-24T01:15:21
